city,cuisine,count,mean,std,min,25%,50%,75%,max
brentwood,breakfast,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
brentwood,burger,1.0,1.5,,1.5,1.5,1.5,1.5,1.5
bridgeville,american,13.0,3.423076923076923,0.7865047638697069,2.0,3.0,3.5,4.0,4.5
bridgeville,barbequ,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
bridgeville,breakfast,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
bridgeville,burger,4.0,2.875,0.8539125638299665,2.0,2.375,2.75,3.25,4.0
bridgeville,cafe,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
bridgeville,chines,2.0,3.0,0.7071067811865476,2.5,2.75,3.0,3.25,3.5
bridgeville,italian,6.0,3.75,0.6123724356957945,3.0,3.25,4.0,4.0,4.5
bridgeville,mediterranean,2.0,4.0,0.7071067811865476,3.5,3.75,4.0,4.25,4.5
bridgeville,mexican,4.0,3.125,0.47871355387816905,2.5,2.875,3.25,3.5,3.5
broadview heights,american,11.0,3.272727272727273,0.7862453931068966,2.0,3.0,3.0,4.0,4.0
broadview heights,breakfast,3.0,2.8333333333333335,0.2886751345948129,2.5,2.75,3.0,3.0,3.0
broadview heights,cafe,3.0,3.6666666666666665,0.7637626158259733,3.0,3.25,3.5,4.0,4.5
broadview heights,italian,5.0,3.8,0.44721359549995787,3.0,4.0,4.0,4.0,4.0
broadview heights,japanes,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
broadview heights,mexican,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
brook park,american,4.0,3.625,0.47871355387816905,3.0,3.375,3.75,4.0,4.0
brook park,barbequ,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
brook park,breakfast,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
brook park,burger,1.0,1.5,,1.5,1.5,1.5,1.5,1.5
brook park,chines,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
brook park,italian,2.0,4.0,0.7071067811865476,3.5,3.75,4.0,4.25,4.5
brook park,mexican,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
brooklin,american,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
brooklin,barbequ,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
brooklin,breakfast,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
brooklin,chines,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
brookline,italian,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
brooklyn,american,8.0,3.4375,0.4172614801981401,3.0,3.0,3.5,3.625,4.0
brooklyn,breakfast,2.0,3.75,1.0606601717798212,3.0,3.375,3.75,4.125,4.5
brooklyn,british,1.0,2.0,,2.0,2.0,2.0,2.0,2.0
brooklyn,burger,3.0,2.3333333333333335,1.2583057392117916,1.0,1.75,2.5,3.0,3.5
brooklyn,chines,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
brooklyn,italian,2.0,4.0,0.7071067811865476,3.5,3.75,4.0,4.25,4.5
brooklyn,japanes,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
brooklyn,mexican,5.0,3.2,0.6708203932499369,2.5,2.5,3.5,3.5,4.0
brookpark,vegetarian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
brossard,afghan,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
brossard,asian,2.0,3.75,1.0606601717798212,3.0,3.375,3.75,4.125,4.5
brossard,barbequ,6.0,3.1666666666666665,0.6831300510639732,2.5,2.625,3.0,3.75,4.0
brossard,brazilian,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
brossard,breakfast,7.0,4.0,0.6454972243679028,3.0,3.75,4.0,4.25,5.0
brossard,burger,5.0,2.9,0.6519202405202649,2.0,2.5,3.0,3.5,3.5
brossard,cafe,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
brossard,chines,11.0,3.590909090909091,0.37537859676477414,3.0,3.5,3.5,4.0,4.0
brossard,french,4.0,3.5,0.408248290463863,3.0,3.375,3.5,3.625,4.0
brossard,indian,3.0,3.8333333333333335,0.7637626158259733,3.0,3.5,4.0,4.25,4.5
brossard,italian,8.0,3.0625,0.8634441002668988,1.5,2.875,3.0,3.5,4.5
brossard,japanes,4.0,2.875,0.75,2.5,2.5,2.5,2.875,4.0
brossard,korean,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
brossard,lebanes,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
brossard,mediterranean,3.0,4.0,1.0,3.0,3.5,4.0,4.5,5.0
brossard,mexican,2.0,2.5,0.7071067811865476,2.0,2.25,2.5,2.75,3.0
brossard,thai,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
brossard,vegan,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
brossard,vegetarian,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
brossard,vietnames,4.0,3.875,0.47871355387816905,3.5,3.5,3.75,4.125,4.5
brunswick,american,10.0,2.9,0.9368979548370131,1.5,2.5,3.0,3.0,5.0
brunswick,breakfast,2.0,3.5,1.4142135623730951,2.5,3.0,3.5,4.0,4.5
brunswick,burger,5.0,2.3,0.4472135954999579,2.0,2.0,2.0,2.5,3.0
brunswick,chines,2.0,3.5,0.7071067811865476,3.0,3.25,3.5,3.75,4.0
brunswick,german,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
brunswick,italian,4.0,2.75,1.0408329997330663,1.5,2.25,2.75,3.25,4.0
brunswick,mexican,5.0,3.4,0.8215838362577492,2.5,3.0,3.0,4.0,4.5
brunswick,thai,2.0,4.25,0.3535533905932738,4.0,4.125,4.25,4.375,4.5
brunswick hills,burger,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
buckeye,american,3.0,3.8333333333333335,0.2886751345948129,3.5,3.75,4.0,4.0,4.0
buckeye,breakfast,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
buckeye,burger,2.0,3.25,1.0606601717798212,2.5,2.875,3.25,3.625,4.0
buckeye,italian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
buckeye,mexican,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
burton,american,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
burton,barbequ,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
burton,breakfast,2.0,4.25,0.3535533905932738,4.0,4.125,4.25,4.375,4.5
burton,burger,3.0,3.1666666666666665,0.5773502691896258,2.5,3.0,3.5,3.5,3.5
caledon,american,2.0,3.0,0.7071067811865476,2.5,2.75,3.0,3.25,3.5
caledon,italian,2.0,3.25,0.3535533905932738,3.0,3.125,3.25,3.375,3.5
caledon,mediterranean,2.0,4.25,1.0606601717798212,3.5,3.875,4.25,4.625,5.0
caledon,thai,2.0,3.25,1.7677669529663689,2.0,2.625,3.25,3.875,4.5
caledon east,burger,2.0,3.5,0.7071067811865476,3.0,3.25,3.5,3.75,4.0
calgary,afghan,4.0,3.875,0.47871355387816905,3.5,3.5,3.75,4.125,4.5
calgary,african,5.0,3.4,0.5477225575051661,2.5,3.5,3.5,3.5,4.0
calgary,american,214.0,3.3014018691588785,0.7277516325518865,1.0,3.0,3.5,4.0,5.0
calgary,arabian,4.0,4.375,0.25,4.0,4.375,4.5,4.5,4.5
calgary,argentin,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
calgary,asian,41.0,3.707317073170732,0.7982450262614978,2.0,3.0,4.0,4.0,5.0
calgary,barbequ,32.0,3.75,0.8327955253822958,1.5,3.375,4.0,4.5,5.0
calgary,brazilian,4.0,3.75,0.5,3.0,3.75,4.0,4.0,4.0
calgary,breakfast,158.0,3.5443037974683542,0.7867933526223453,1.5,3.0,3.5,4.0,5.0
calgary,british,6.0,3.25,0.4183300132670378,3.0,3.0,3.0,3.375,4.0
calgary,burger,142.0,3.1514084507042255,0.8670268685860116,1.0,2.5,3.5,3.875,5.0
calgary,cafe,107.0,3.794392523364486,0.6367416726423846,2.5,3.5,4.0,4.0,5.0
calgary,cajuncreol,5.0,3.5,0.3535533905932738,3.0,3.5,3.5,3.5,4.0
calgary,caribbean,10.0,3.9,0.5163977794943223,3.0,3.5,4.0,4.375,4.5
calgary,chines,126.0,3.5317460317460316,0.628477626478562,2.0,3.0,3.5,4.0,5.0
calgary,ethiopian,5.0,4.0,0.3535533905932738,3.5,4.0,4.0,4.0,4.5
calgary,french,25.0,4.08,0.4490731195102493,3.0,4.0,4.0,4.5,5.0
calgary,german,5.0,3.7,0.4472135954999579,3.0,3.5,4.0,4.0,4.0
calgary,hawaiian,3.0,3.5,0.8660254037844386,2.5,3.25,4.0,4.0,4.0
calgary,indian,97.0,3.747422680412371,0.7328728834049194,1.5,3.5,4.0,4.0,5.0
calgary,indonesian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
calgary,italian,119.0,3.5126050420168067,0.8548520163191234,1.0,3.0,3.5,4.0,5.0
calgary,japanes,119.0,3.630252100840336,0.5386037538888643,2.0,3.5,3.5,4.0,4.5
calgary,kebab,2.0,4.0,0.7071067811865476,3.5,3.75,4.0,4.25,4.5
calgary,korean,30.0,3.65,0.6584988152268556,2.5,3.5,3.5,4.0,5.0
calgary,lebanes,9.0,3.5555555555555554,0.8457409637576849,2.5,3.0,3.5,4.5,4.5
calgary,malaysian,4.0,3.875,0.25,3.5,3.875,4.0,4.0,4.0
calgary,mediterranean,73.0,3.856164383561644,0.658699539785668,2.0,3.5,4.0,4.5,5.0
calgary,mexican,60.0,3.5166666666666666,0.6948153435135993,2.0,3.0,3.5,4.0,5.0
calgary,moroccan,4.0,3.5,0.408248290463863,3.0,3.375,3.5,3.625,4.0
calgary,portugues,2.0,3.75,1.0606601717798212,3.0,3.375,3.75,4.125,4.5
calgary,singaporean,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
calgary,thai,45.0,3.7222222222222223,0.5173748811807234,2.5,3.5,3.5,4.0,4.5
calgary,turkish,2.0,4.0,0.7071067811865476,3.5,3.75,4.0,4.25,4.5
calgary,vegan,7.0,4.5,0.408248290463863,4.0,4.25,4.5,4.75,5.0
calgary,vegetarian,19.0,3.8947368421052633,0.5671308728156005,3.0,3.5,4.0,4.25,5.0
calgary,vietnames,117.0,3.641025641025641,0.5486902659584545,2.5,3.5,3.5,4.0,4.5
candiac,barbequ,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
candiac,breakfast,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
canonsburg,american,13.0,3.576923076923077,0.8623164985025763,2.0,3.0,3.5,4.5,4.5
canonsburg,asian,2.0,3.25,1.0606601717798212,2.5,2.875,3.25,3.625,4.0
canonsburg,barbequ,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
canonsburg,breakfast,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
canonsburg,burger,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
canonsburg,cajuncreol,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
canonsburg,chines,3.0,3.3333333333333335,1.1547005383792515,2.0,3.0,4.0,4.0,4.0
canonsburg,indian,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
canonsburg,italian,2.0,3.75,0.3535533905932738,3.5,3.625,3.75,3.875,4.0
canonsburg,japanes,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
canonsburg,mediterranean,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
canonsburg,mexican,4.0,3.5,0.7071067811865476,3.0,3.0,3.25,3.75,4.5
carefree,american,11.0,3.727272727272727,0.5640760748177661,3.0,3.25,4.0,4.0,4.5
carefree,barbequ,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
carefree,breakfast,2.0,3.25,0.3535533905932738,3.0,3.125,3.25,3.375,3.5
carefree,british,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
carefree,burger,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
carefree,cafe,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
carefree,chines,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
carefree,french,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
carefree,italian,2.0,3.75,0.3535533905932738,3.5,3.625,3.75,3.875,4.0
carefree,mediterranean,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
carnegie,american,5.0,4.3,0.2738612787525831,4.0,4.0,4.5,4.5,4.5
carnegie,barbequ,2.0,2.75,1.0606601717798212,2.0,2.375,2.75,3.125,3.5
carnegie,breakfast,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
carnegie,burger,3.0,3.6666666666666665,0.2886751345948129,3.5,3.5,3.5,3.75,4.0
carnegie,cafe,3.0,3.8333333333333335,0.2886751345948129,3.5,3.75,4.0,4.0,4.0
carnegie,italian,6.0,3.4166666666666665,1.0684880283216405,1.5,3.125,3.75,4.0,4.5
carnegie,japanes,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
castle shannon,breakfast,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
castle shannon,burger,1.0,1.5,,1.5,1.5,1.5,1.5,1.5
cave creek,american,14.0,3.25,0.5801193511153214,2.5,2.625,3.5,3.5,4.0
cave creek,asian,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
cave creek,barbequ,3.0,3.8333333333333335,0.2886751345948129,3.5,3.75,4.0,4.0,4.0
cave creek,breakfast,8.0,4.1875,0.37201190457142247,3.5,4.0,4.25,4.5,4.5
cave creek,burger,6.0,3.0833333333333335,0.8612007121842543,2.0,2.5,3.0,3.875,4.0
cave creek,cafe,3.0,4.333333333333333,0.28867513459481287,4.0,4.25,4.5,4.5,4.5
cave creek,chines,4.0,4.375,0.9464847243000456,3.0,4.125,4.75,5.0,5.0
cave creek,french,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
cave creek,german,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
cave creek,indian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
cave creek,italian,7.0,3.642857142857143,0.37796447300922725,3.0,3.5,3.5,4.0,4.0
cave creek,japanes,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
cave creek,mexican,7.0,3.0714285714285716,0.7867957924694432,2.0,2.5,3.0,3.75,4.0
cave creek,vegan,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
cave creek,vietnames,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
cecil,breakfast,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
cecil,italian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
cecil,korean,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
cecil,thai,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
central city village,cafe,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
chagrin falls,american,17.0,3.5,0.5863019699779287,2.5,3.0,3.5,4.0,4.5
chagrin falls,asian,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
chagrin falls,breakfast,4.0,4.0,0.7071067811865476,3.5,3.5,3.75,4.25,5.0
chagrin falls,burger,5.0,3.5,0.5,3.0,3.0,3.5,4.0,4.0
chagrin falls,chines,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
chagrin falls,italian,6.0,4.0,0.5477225575051661,3.0,4.0,4.0,4.375,4.5
chagrin falls,mediterranean,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
chagrin falls,mexican,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
chagrin falls,thai,2.0,4.25,0.3535533905932738,4.0,4.125,4.25,4.375,4.5
chambly,french,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
champaign,american,48.0,3.1666666666666665,0.6302087912488812,2.0,2.5,3.0,3.5,4.0
champaign,arabian,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
champaign,argentin,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
champaign,asian,10.0,3.65,0.4743416490252569,3.0,3.5,3.5,4.0,4.5
champaign,barbequ,7.0,3.7857142857142856,0.4879500364742666,3.0,3.5,4.0,4.0,4.5
champaign,breakfast,17.0,3.3823529411764706,0.8574929257125442,2.0,2.5,3.5,4.0,4.5
champaign,burger,21.0,2.7857142857142856,0.8598172563316662,1.5,2.0,3.0,3.5,4.0
champaign,cafe,9.0,4.055555555555555,0.5833333333333334,3.0,4.0,4.0,4.5,5.0
champaign,cajuncreol,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
champaign,caribbean,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
champaign,chines,28.0,3.3392857142857144,0.5782087830752806,2.5,3.0,3.5,3.625,4.5
champaign,hawaiian,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
champaign,indian,8.0,3.75,0.3779644730092272,3.5,3.5,3.5,4.0,4.5
champaign,italian,19.0,3.210526315789474,0.560649164255256,2.0,3.0,3.0,3.5,4.5
champaign,japanes,10.0,3.25,0.7168604389202189,2.0,3.0,3.25,3.5,4.5
champaign,korean,8.0,3.6875,0.5938674695827104,3.0,3.375,3.5,4.125,4.5
champaign,mediterranean,5.0,3.8,0.27386127875258304,3.5,3.5,4.0,4.0,4.0
champaign,mexican,29.0,3.5172413793103448,0.7131764786188426,2.5,3.0,3.5,4.0,5.0
champaign,thai,8.0,3.75,0.4629100498862757,3.0,3.5,3.75,4.0,4.5
champaign,vegan,2.0,3.75,1.0606601717798212,3.0,3.375,3.75,4.125,4.5
champaign,vegetarian,3.0,3.8333333333333335,1.0408329997330663,3.0,3.25,3.5,4.25,5.0
champlain,burger,2.0,3.25,1.0606601717798212,2.5,2.875,3.25,3.625,4.0
champlain,chines,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
chandler,african,2.0,3.75,0.3535533905932738,3.5,3.625,3.75,3.875,4.0
chandler,american,123.0,3.4959349593495936,0.6698909103731837,1.0,3.0,3.5,4.0,5.0
chandler,asian,11.0,3.6818181818181817,0.5134553180524705,3.0,3.25,4.0,4.0,4.5
chandler,barbequ,15.0,3.566666666666667,0.622972903178973,2.0,3.5,3.5,4.0,4.5
chandler,brazilian,6.0,4.833333333333333,0.2581988897471611,4.5,4.625,5.0,5.0,5.0
chandler,breakfast,29.0,3.8793103448275863,0.6218516763579259,2.0,3.5,4.0,4.5,4.5
chandler,burger,44.0,2.8636363636363638,0.8583626677253671,1.5,2.0,3.0,3.5,4.5
chandler,cafe,20.0,4.175,0.6340139463848774,2.5,4.0,4.25,4.5,5.0
chandler,cajuncreol,4.0,3.625,0.47871355387816905,3.0,3.375,3.75,4.0,4.0
chandler,caribbean,6.0,4.25,0.4183300132670378,4.0,4.0,4.0,4.375,5.0
chandler,chines,53.0,3.443396226415094,0.7047938689275,2.0,3.0,3.5,4.0,5.0
chandler,french,3.0,4.0,0.5,3.5,3.75,4.0,4.25,4.5
chandler,hawaiian,5.0,3.7,0.758287544405155,2.5,3.5,4.0,4.0,4.5
chandler,indian,13.0,3.5,0.5,2.5,3.5,3.5,3.5,4.5
chandler,italian,37.0,3.527027027027027,0.6003002251876642,2.0,3.0,3.5,4.0,4.5
chandler,japanes,18.0,3.5833333333333335,0.5215925838520058,2.5,3.125,3.5,4.0,4.5
chandler,kebab,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
chandler,korean,8.0,3.75,0.4629100498862757,3.0,3.5,3.75,4.0,4.5
chandler,mediterranean,15.0,3.9,0.4309458036856673,3.0,3.5,4.0,4.0,4.5
chandler,mexican,74.0,3.324324324324324,0.7091980442553156,1.5,2.625,3.5,4.0,4.5
chandler,thai,19.0,3.973684210526316,0.48515988803595905,3.0,3.5,4.0,4.25,5.0
chandler,turkish,3.0,4.166666666666667,0.5773502691896258,3.5,4.0,4.5,4.5,4.5
chandler,vegan,5.0,4.4,0.4183300132670378,4.0,4.0,4.5,4.5,5.0
chandler,vegetarian,12.0,3.625,0.6077155435054972,2.5,3.0,4.0,4.0,4.5
chandler,vietnames,15.0,3.966666666666667,0.35186577527449836,3.0,4.0,4.0,4.0,4.5
chardon,american,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
chardon,barbequ,2.0,3.75,0.3535533905932738,3.5,3.625,3.75,3.875,4.0
chardon,breakfast,6.0,3.5833333333333335,0.7359800721939872,2.5,3.125,3.75,4.0,4.5
chardon,burger,4.0,3.625,0.75,3.0,3.0,3.5,4.125,4.5
chardon,cafe,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
chardon,italian,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
chardon,japanes,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
chardon,mexican,2.0,3.5,0.0,3.5,3.5,3.5,3.5,3.5
charlotte,african,7.0,4.071428571428571,0.5345224838248488,3.0,4.0,4.0,4.5,4.5
charlotte,american,481.0,3.4324324324324325,0.6488034725137851,1.0,3.0,3.5,4.0,5.0
charlotte,argentin,3.0,4.0,0.5,3.5,3.75,4.0,4.25,4.5
charlotte,asian,50.0,3.61,0.4769161137892457,2.5,3.5,3.5,4.0,5.0
charlotte,barbequ,43.0,3.616279069767442,0.5437656325319977,2.0,3.5,3.5,4.0,4.5
charlotte,brazilian,2.0,2.75,1.0606601717798212,2.0,2.375,2.75,3.125,3.5
charlotte,breakfast,168.0,3.4345238095238093,0.7749049078410711,1.0,3.0,3.5,4.0,5.0
charlotte,british,2.0,3.75,0.3535533905932738,3.5,3.625,3.75,3.875,4.0
charlotte,burger,145.0,2.8448275862068964,0.9939351528759839,1.0,2.0,3.0,3.5,5.0
charlotte,cafe,52.0,3.8653846153846154,0.6650621717611762,2.0,3.5,4.0,4.5,5.0
charlotte,cajuncreol,18.0,3.638888888888889,0.6818132303246628,2.0,3.5,3.75,4.0,4.5
charlotte,caribbean,33.0,3.878787878787879,0.5998737240857319,3.0,3.5,4.0,4.5,5.0
charlotte,chines,94.0,3.404255319148936,0.6966764253497236,1.5,3.0,3.5,4.0,5.0
charlotte,cuban,4.0,3.5,0.408248290463863,3.0,3.375,3.5,3.625,4.0
charlotte,ethiopian,4.0,4.5,0.408248290463863,4.0,4.375,4.5,4.625,5.0
charlotte,french,10.0,4.0,0.3333333333333333,3.5,4.0,4.0,4.0,4.5
charlotte,german,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
charlotte,hawaiian,2.0,3.75,1.0606601717798212,3.0,3.375,3.75,4.125,4.5
charlotte,indian,35.0,3.3714285714285714,0.5333420867629003,2.0,3.0,3.5,3.75,4.0
charlotte,italian,110.0,3.6,0.5857638312964072,1.5,3.5,3.5,4.0,5.0
charlotte,japanes,61.0,3.4836065573770494,0.598381240756775,2.0,3.0,3.5,4.0,4.5
charlotte,kebab,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
charlotte,korean,11.0,3.8181818181818183,0.46220813886858764,3.0,3.75,4.0,4.0,4.5
charlotte,lebanes,2.0,4.25,0.3535533905932738,4.0,4.125,4.25,4.375,4.5
charlotte,mediterranean,46.0,3.8369565217391304,0.47204458153496665,3.0,3.5,4.0,4.0,5.0
charlotte,mexican,154.0,3.3051948051948052,0.7697544135812017,1.0,3.0,3.5,4.0,5.0
charlotte,moroccan,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
charlotte,russian,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
charlotte,thai,21.0,3.8095238095238093,0.4867286327151525,3.0,3.5,3.5,4.0,5.0
charlotte,turkish,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
charlotte,vegan,10.0,4.15,0.3374742788552764,3.5,4.0,4.0,4.5,4.5
charlotte,vegetarian,36.0,4.041666666666667,0.46866070578069285,3.0,3.875,4.0,4.5,5.0
charlotte,vietnames,32.0,3.921875,0.6105176941241832,1.5,3.5,4.0,4.5,4.5
chatauguay,indian,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
chateauguay,barbequ,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
chateauguay,burger,1.0,2.0,,2.0,2.0,2.0,2.0,2.0
chateauguay,italian,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
chesterland,american,3.0,3.6666666666666665,0.5773502691896258,3.0,3.5,4.0,4.0,4.0
chesterland,barbequ,2.0,3.5,0.7071067811865476,3.0,3.25,3.5,3.75,4.0
chesterland,breakfast,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
chesterland,burger,1.0,2.0,,2.0,2.0,2.0,2.0,2.0
chesterland,cafe,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
chesterland,chines,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
chesterland,indian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
chesterland,italian,4.0,3.875,0.47871355387816905,3.5,3.5,3.75,4.125,4.5
chesterland,mexican,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
chesterland,vegan,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
chestermere,american,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
chestermere,barbequ,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
chestermere,burger,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
chestermere,indian,2.0,4.0,0.7071067811865476,3.5,3.75,4.0,4.25,4.5
chestermere,italian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
chestermere,vietnames,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
cheswick,barbequ,1.0,2.0,,2.0,2.0,2.0,2.0,2.0
châteauguay,american,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
châteauguay,burger,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
châteauguay,indian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
châteauguay,mexican,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
clairton,american,2.0,4.25,0.3535533905932738,4.0,4.125,4.25,4.375,4.5
clairton,barbequ,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
clairton,chines,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
clairton,italian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
clarkson,british,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
clarkson,burger,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
cleveland,african,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
cleveland,american,253.0,3.4901185770750986,0.728461349877009,1.0,3.0,3.5,4.0,5.0
cleveland,asian,19.0,3.763157894736842,0.6093808572967863,2.5,3.5,4.0,4.0,4.5
cleveland,barbequ,31.0,3.467741935483871,0.8259891430982184,2.0,3.0,3.5,4.0,5.0
cleveland,brazilian,5.0,3.6,0.6519202405202649,3.0,3.0,3.5,4.0,4.5
cleveland,breakfast,74.0,3.8175675675675675,0.6803218634130743,2.0,3.5,4.0,4.375,5.0
cleveland,british,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
cleveland,burger,68.0,2.8308823529411766,1.009692927007074,1.0,2.0,3.0,3.5,5.0
cleveland,cafe,41.0,4.170731707317073,0.6285872661926204,2.5,4.0,4.5,4.5,5.0
cleveland,cajuncreol,7.0,3.7857142857142856,0.48795003647426655,3.0,3.5,4.0,4.0,4.5
cleveland,caribbean,5.0,4.0,0.3535533905932738,3.5,4.0,4.0,4.0,4.5
cleveland,chines,51.0,3.392156862745098,0.6878497327919527,2.0,3.0,3.5,4.0,4.5
cleveland,cuban,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
cleveland,ethiopian,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
cleveland,french,4.0,4.0,0.7071067811865476,3.0,3.75,4.25,4.5,4.5
cleveland,german,5.0,4.1,0.8944271909999159,3.0,3.5,4.0,5.0,5.0
cleveland,hawaiian,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
cleveland,indian,16.0,3.5625,0.704154339142587,2.5,3.25,3.75,4.0,4.5
cleveland,italian,70.0,3.7714285714285714,0.5939655133557004,1.5,3.5,4.0,4.0,5.0
